Package_Id,From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
PKG-12127,lucknow,andaman,Adventure,2,5,Hotel,Bus,Premium,24192,Summer
PKG-12128,lucknow,andaman,Adventure,6,2,Hotel,Train,Luxury,47520,Summer
PKG-12129,lucknow,andaman,Adventure,10,5,Hotel,Car,Luxury,72000,Summer
PKG-12130,lucknow,andaman,Adventure,6,3,Resort,Train,Standard,33000,Summer
PKG-12131,lucknow,andaman,Adventure,7,6,Hotel,Bus,Luxury,52800,Summer
PKG-12132,lucknow,andaman,Adventure,7,3,Hotel,Car,Luxury,51600,Summer
PKG-12133,lucknow,andaman,Adventure,7,4,Hotel,Flight,Premium,63167,Summer
PKG-12134,lucknow,andaman,Adventure,5,5,Hotel,Train,Luxury,59400,Summer
PKG-12135,lucknow,andaman,Adventure,4,5,Hotel,Bus,Premium,28224,Summer
PKG-12136,lucknow,andaman,Adventure,7,5,Hotel,Bus,Standard,24480,Summer
PKG-12137,lucknow,pondicherry,Coastal,10,7,Hotel,Car,Premium,57120,Monsoon
PKG-12138,lucknow,pondicherry,Coastal,3,3,Resort,Bus,Standard,18600,Monsoon
PKG-12139,lucknow,pondicherry,Coastal,5,4,Hotel,Car,Standard,24600,Monsoon
PKG-12140,lucknow,pondicherry,Coastal,3,3,Hotel,Bus,Standard,14880,Monsoon
PKG-12141,lucknow,pondicherry,Coastal,3,2,Hotel,Flight,Premium,36288,Monsoon
PKG-12142,lucknow,pondicherry,Coastal,5,4,Resort,Car,Standard,30750,Monsoon
PKG-12143,lucknow,pondicherry,Coastal,6,5,Resort,Train,Luxury,79200,Monsoon
PKG-12144,lucknow,pondicherry,Coastal,6,7,Resort,Car,Standard,42000,Monsoon
PKG-12145,lucknow,pondicherry,Coastal,5,3,Hotel,Bus,Standard,17760,Monsoon
PKG-12146,lucknow,pondicherry,Coastal,5,8,Hotel,Bus,Standard,27360,Monsoon
PKG-12147,lucknow,pondicherry,Cultural,10,5,Hotel,Bus,Luxury,57600,Winter
PKG-12148,lucknow,pondicherry,Cultural,7,7,Resort,Flight,Standard,70800,Winter
PKG-12149,lucknow,pondicherry,Cultural,6,3,Hotel,Car,Standard,24000,Winter
PKG-12150,lucknow,pondicherry,Cultural,9,2,Camping,Train,Luxury,39600,Winter
PKG-12151,lucknow,pondicherry,Cultural,9,6,Resort,Bus,Premium,51240,Winter
PKG-12152,lucknow,pondicherry,Cultural,4,2,Resort,Bus,Standard,18000,Winter
PKG-12153,lucknow,pondicherry,Cultural,8,8,Hotel,Bus,Standard,31680,Winter
PKG-12154,lucknow,pondicherry,Cultural,8,7,Resort,Car,Luxury,93000,Winter
PKG-12155,lucknow,pondicherry,Cultural,2,6,Hotel,Bus,Premium,26880,Winter
PKG-12156,lucknow,pondicherry,Cultural,3,4,Hotel,Car,Luxury,42000,Winter
PKG-12157,lucknow,pondicherry,Beach,5,2,Hotel,Flight,Luxury,63360,Winter
PKG-12158,lucknow,pondicherry,Beach,6,4,Resort,Bus,Luxury,52800,Winter
PKG-12159,lucknow,pondicherry,Beach,2,3,Hotel,Flight,Luxury,53760,Winter
PKG-12160,lucknow,pondicherry,Beach,6,7,Hotel,Flight,Luxury,107520,Winter
PKG-12161,lucknow,pondicherry,Beach,5,6,Hotel,Car,Standard,29400,Winter
PKG-12162,lucknow,pondicherry,Beach,5,8,Resort,Bus,Premium,47880,Winter
PKG-12163,lucknow,pondicherry,Beach,2,7,Resort,Train,Luxury,72600,Winter
PKG-12164,lucknow,pondicherry,Beach,6,5,Resort,Bus,Premium,40320,Winter
PKG-12165,lucknow,pondicherry,Beach,7,4,Hotel,Train,Standard,31020,Winter
PKG-12166,lucknow,pondicherry,Beach,9,8,Hotel,Flight,Standard,66240,Winter
PKG-12167,lucknow,pondicherry,Historical,2,4,Hotel,Bus,Premium,21504,Winter
PKG-12168,lucknow,pondicherry,Historical,7,7,Hotel,Bus,Standard,28320,Winter
PKG-12169,lucknow,pondicherry,Historical,6,6,Camping,Car,Luxury,41600,Winter
PKG-12170,lucknow,pondicherry,Historical,3,8,Hotel,Car,Luxury,61200,Winter
PKG-12171,lucknow,pondicherry,Historical,10,8,Hotel,Bus,Luxury,69120,Winter
PKG-12172,lucknow,pondicherry,Historical,5,6,Hotel,Train,Standard,32340,Winter
PKG-12173,lucknow,pondicherry,Historical,4,7,Resort,Train,Premium,57749,Winter
PKG-12174,lucknow,pondicherry,Historical,9,6,Hotel,Bus,Premium,40992,Winter
PKG-12175,lucknow,pondicherry,Historical,10,5,Hotel,Train,Standard,39600,Winter
PKG-12176,lucknow,pondicherry,Historical,9,2,Resort,Train,Premium,51975,Winter
PKG-12177,lucknow,shimla,Mountain,6,2,Hotel,Train,Standard,23760,Summer
PKG-12178,lucknow,shimla,Mountain,5,7,Resort,Car,Premium,55650,Summer
PKG-12179,lucknow,shimla,Mountain,2,5,Hotel,Flight,Premium,48384,Summer
PKG-12180,lucknow,shimla,Mountain,9,2,Resort,Flight,Standard,54000,Summer
PKG-12181,lucknow,shimla,Mountain,5,2,Hotel,Car,Luxury,39600,Summer
PKG-12182,lucknow,shimla,Mountain,3,7,Hotel,Flight,Luxury,90240,Summer
PKG-12183,lucknow,shimla,Mountain,3,2,Resort,Train,Premium,31184,Summer
PKG-12184,lucknow,shimla,Mountain,5,2,Hotel,Bus,Premium,22176,Summer
PKG-12185,lucknow,shimla,Mountain,5,7,Hotel,Car,Standard,31800,Summer
PKG-12186,lucknow,shimla,Mountain,6,7,Hotel,Car,Standard,33600,Summer
PKG-12187,lucknow,shimla,Hill Station,9,5,Resort,Car,Premium,59849,Summer
PKG-12188,lucknow,shimla,Hill Station,2,8,Hotel,Bus,Premium,32255,Summer
PKG-12189,lucknow,shimla,Hill Station,5,2,Camping,Flight,Standard,21120,Summer
PKG-12190,lucknow,shimla,Hill Station,10,6,Camping,Bus,Standard,20480,Summer
PKG-12191,lucknow,shimla,Hill Station,2,4,Resort,Train,Luxury,52800,Summer
PKG-12192,lucknow,shimla,Hill Station,4,2,Hotel,Flight,Standard,28800,Summer
PKG-12193,lucknow,shimla,Hill Station,3,5,Hotel,Bus,Premium,26208,Summer
PKG-12194,lucknow,shimla,Hill Station,9,7,Resort,Train,Standard,53625,Summer
PKG-12195,lucknow,shimla,Hill Station,6,5,Hotel,Train,Premium,44352,Summer
PKG-12196,lucknow,shimla,Hill Station,5,3,Hotel,Train,Premium,34188,Summer
PKG-12197,lucknow,shimla,Adventure,2,8,Hotel,Flight,Premium,64511,Summer
PKG-12198,lucknow,shimla,Adventure,4,6,Hotel,Car,Premium,38640,Summer
PKG-12199,lucknow,shimla,Adventure,5,5,Hotel,Flight,Luxury,86400,Summer
PKG-12200,lucknow,shimla,Adventure,3,3,Hotel,Car,Premium,26040,Summer
PKG-12201,lucknow,shimla,Adventure,4,7,Resort,Car,Luxury,75000,Summer
PKG-12202,lucknow,shimla,Adventure,7,5,Hotel,Car,Standard,30600,Summer
PKG-12203,lucknow,shimla,Adventure,7,7,Hotel,Train,Standard,38940,Summer
PKG-12204,lucknow,shimla,Adventure,10,2,Hotel,Flight,Luxury,92160,Summer
PKG-12205,lucknow,shimla,Adventure,6,4,Hotel,Train,Premium,40656,Summer
PKG-12206,lucknow,shimla,Adventure,7,7,Hotel,Flight,Luxury,113280,Summer
PKG-12207,lucknow,shimla,Cultural,10,8,Resort,Car,Luxury,108000,Winter
PKG-12208,lucknow,shimla,Cultural,9,4,Camping,Train,Standard,23320,Winter
PKG-12209,lucknow,shimla,Cultural,2,4,Hotel,Train,Standard,21120,Winter
PKG-12210,lucknow,shimla,Cultural,7,2,Hotel,Train,Luxury,51480,Winter
PKG-12211,lucknow,shimla,Cultural,7,5,Hotel,Flight,Premium,68544,Winter
PKG-12212,lucknow,shimla,Cultural,2,6,Camping,Bus,Standard,12800,Winter
PKG-12213,lucknow,shimla,Cultural,3,7,Resort,Flight,Luxury,112800,Winter
PKG-12214,lucknow,shimla,Cultural,9,8,Resort,Train,Luxury,113850,Winter
PKG-12215,lucknow,shimla,Cultural,5,2,Hotel,Car,Standard,19800,Winter
PKG-12216,lucknow,shimla,Cultural,5,4,Camping,Car,Premium,22960,Winter
PKG-12217,lucknow,agra,Historical,2,4,Hotel,Car,Premium,26880,Winter
PKG-12218,lucknow,agra,Historical,9,2,Hotel,Car,Premium,37800,Winter
PKG-12219,lucknow,agra,Historical,6,5,Resort,Train,Premium,55440,Winter
PKG-12220,lucknow,agra,Historical,10,4,Camping,Car,Standard,22400,Winter
PKG-12221,lucknow,agra,Historical,2,2,Hotel,Train,Standard,15840,Winter
PKG-12222,lucknow,agra,Historical,2,4,Hotel,Flight,Premium,43008,Winter
PKG-12223,lucknow,agra,Historical,7,4,Hotel,Flight,Premium,63167,Winter
PKG-12224,lucknow,agra,Historical,10,8,Hotel,Bus,Premium,48384,Winter
PKG-12225,lucknow,agra,Historical,10,8,Hotel,Flight,Premium,96768,Winter
PKG-12226,lucknow,agra,Historical,4,4,Camping,Flight,Standard,24320,Winter
PKG-12227,lucknow,agra,Cultural,6,6,Resort,Bus,Premium,43680,Winter
PKG-12228,lucknow,agra,Cultural,8,5,Resort,Bus,Premium,45360,Winter
PKG-12229,lucknow,agra,Cultural,9,5,Resort,Car,Standard,42750,Winter
PKG-12230,lucknow,agra,Cultural,5,6,Hotel,Car,Luxury,58800,Winter
PKG-12231,lucknow,agra,Cultural,9,6,Resort,Train,Luxury,100650,Winter
PKG-12232,lucknow,agra,Cultural,3,2,Hotel,Car,Standard,16200,Winter
PKG-12233,lucknow,agra,Cultural,3,8,Hotel,Flight,Premium,68544,Winter
PKG-12234,lucknow,agra,Cultural,4,7,Hotel,Train,Standard,33000,Winter
PKG-12235,lucknow,agra,Cultural,10,7,Hotel,Car,Premium,57120,Winter
PKG-12236,lucknow,agra,Cultural,7,6,Resort,Car,Premium,57749,Winter
PKG-12237,lucknow,agra,City,5,2,Camping,Train,Standard,14520,Winter
PKG-12238,lucknow,agra,City,9,8,Hotel,Car,Premium,57959,Winter
PKG-12239,lucknow,agra,City,6,2,Resort,Flight,Luxury,86400,Winter
PKG-12240,lucknow,agra,City,6,5,Hotel,Flight,Luxury,92160,Winter
PKG-12241,lucknow,agra,City,8,3,Resort,Car,Luxury,69000,Winter
PKG-12242,lucknow,agra,City,2,7,Hotel,Bus,Standard,21120,Winter
PKG-12243,lucknow,agra,City,5,2,Hotel,Flight,Premium,44352,Winter
PKG-12244,lucknow,agra,City,9,2,Hotel,Bus,Premium,30239,Winter
PKG-12245,lucknow,agra,City,6,5,Resort,Car,Premium,50400,Winter
PKG-12246,lucknow,agra,City,10,4,Hotel,Train,Premium,51744,Winter
PKG-12247,lucknow,agra,Adventure,8,6,Camping,Flight,Premium,51968,Summer
PKG-12248,lucknow,agra,Adventure,7,8,Hotel,Bus,Premium,42336,Summer
PKG-12249,lucknow,agra,Adventure,6,2,Camping,Bus,Standard,11520,Summer
PKG-12250,lucknow,agra,Adventure,10,8,Resort,Car,Standard,54000,Summer
PKG-12251,lucknow,agra,Adventure,5,8,Hotel,Flight,Luxury,109440,Summer
PKG-12252,lucknow,agra,Adventure,4,4,Hotel,Train,Premium,35112,Summer
PKG-12253,lucknow,agra,Adventure,4,8,Resort,Flight,Luxury,129600,Summer
PKG-12254,lucknow,agra,Adventure,7,6,Resort,Car,Luxury,82500,Summer
PKG-12255,lucknow,agra,Adventure,6,8,Resort,Train,Luxury,99000,Summer
PKG-12256,lucknow,agra,Adventure,6,2,Hotel,Car,Luxury,43200,Summer
PKG-12257,lucknow,mysuru,Cultural,6,5,Hotel,Train,Luxury,63360,Winter
PKG-12258,lucknow,mysuru,Cultural,6,5,Camping,Bus,Luxury,30720,Winter
PKG-12259,lucknow,mysuru,Cultural,4,7,Hotel,Train,Luxury,66000,Winter
PKG-12260,lucknow,mysuru,Cultural,10,5,Hotel,Car,Luxury,72000,Winter
PKG-12261,lucknow,mysuru,Cultural,9,8,Hotel,Bus,Premium,46368,Winter
PKG-12262,lucknow,mysuru,Cultural,8,7,Resort,Flight,Premium,104160,Winter
PKG-12263,lucknow,mysuru,Cultural,6,8,Resort,Flight,Standard,72000,Winter
PKG-12264,lucknow,mysuru,Cultural,9,6,Hotel,Car,Premium,51240,Winter
PKG-12265,lucknow,mysuru,Cultural,5,4,Hotel,Bus,Premium,27552,Winter
PKG-12266,lucknow,mysuru,Cultural,3,6,Hotel,Car,Luxury,51600,Winter
PKG-12267,lucknow,mysuru,Historical,9,2,Hotel,Flight,Standard,43200,Winter
PKG-12268,lucknow,mysuru,Historical,10,6,Hotel,Flight,Premium,86016,Winter
PKG-12269,lucknow,mysuru,Historical,9,5,Camping,Flight,Premium,51072,Winter
PKG-12270,lucknow,mysuru,Historical,8,7,Hotel,Flight,Standard,59520,Winter
PKG-12271,lucknow,mysuru,Historical,3,6,Hotel,Car,Luxury,51600,Winter
PKG-12272,lucknow,mysuru,Historical,5,4,Resort,Bus,Premium,34440,Winter
PKG-12273,lucknow,mysuru,Historical,6,3,Hotel,Train,Luxury,52800,Winter
PKG-12274,lucknow,mysuru,Historical,5,2,Hotel,Flight,Premium,44352,Winter
PKG-12275,lucknow,mysuru,Historical,9,8,Hotel,Car,Luxury,82800,Winter
PKG-12276,lucknow,mysuru,Historical,7,5,Hotel,Flight,Premium,68544,Winter
PKG-12277,lucknow,mysuru,City,3,2,Camping,Train,Luxury,23760,Winter
PKG-12278,lucknow,mysuru,City,8,7,Hotel,Bus,Luxury,59520,Winter
PKG-12279,lucknow,mysuru,City,8,5,Hotel,Car,Luxury,64800,Winter
PKG-12280,lucknow,mysuru,City,6,8,Resort,Train,Premium,69300,Winter
PKG-12281,lucknow,mysuru,City,9,5,Camping,Car,Premium,31919,Winter
PKG-12282,lucknow,mysuru,City,2,4,Hotel,Flight,Premium,43008,Winter
PKG-12283,lucknow,mysuru,City,2,3,Hotel,Train,Luxury,36960,Winter
PKG-12284,lucknow,mysuru,City,2,7,Camping,Car,Premium,24640,Winter
PKG-12285,lucknow,mysuru,City,7,4,Hotel,Train,Luxury,62040,Winter
PKG-12286,lucknow,mysuru,City,6,2,Resort,Train,Premium,41580,Winter
PKG-12287,lucknow,mysuru,Adventure,7,3,Resort,Train,Premium,49665,Summer
PKG-12288,lucknow,mysuru,Adventure,5,5,Resort,Train,Premium,51975,Summer
PKG-12289,lucknow,mysuru,Adventure,10,4,Hotel,Train,Premium,51744,Summer
PKG-12290,lucknow,mysuru,Adventure,7,7,Hotel,Flight,Premium,79296,Summer
PKG-12291,lucknow,mysuru,Adventure,8,3,Resort,Bus,Premium,38640,Summer
PKG-12292,lucknow,mysuru,Adventure,6,3,Hotel,Car,Luxury,48000,Summer
PKG-12293,lucknow,mysuru,Adventure,7,2,Hotel,Train,Standard,25740,Summer
PKG-12294,lucknow,mysuru,Adventure,2,7,Hotel,Flight,Standard,42240,Summer
PKG-12295,lucknow,mysuru,Adventure,9,7,Hotel,Flight,Standard,62400,Summer
PKG-12296,lucknow,mysuru,Adventure,10,7,Camping,Bus,Premium,30463,Summer
PKG-12297,coimbatore,goa,Beach,8,6,Hotel,Train,Luxury,76560,Winter
PKG-12298,coimbatore,goa,Beach,10,6,Camping,Flight,Standard,40960,Winter
PKG-12299,coimbatore,goa,Beach,10,6,Hotel,Train,Standard,42240,Winter
PKG-12300,coimbatore,goa,Beach,8,8,Hotel,Flight,Standard,63360,Winter
PKG-12301,coimbatore,goa,Beach,5,5,Hotel,Flight,Luxury,86400,Winter
PKG-12302,coimbatore,goa,Beach,10,2,Resort,Bus,Premium,40320,Winter
PKG-12303,coimbatore,goa,Beach,8,7,Resort,Train,Premium,71610,Winter
PKG-12304,coimbatore,goa,Beach,10,3,Hotel,Train,Standard,34320,Winter
PKG-12305,coimbatore,goa,Beach,7,2,Camping,Car,Premium,21840,Winter
PKG-12306,coimbatore,goa,Beach,8,8,Hotel,Car,Premium,55440,Winter
PKG-12307,coimbatore,goa,City,7,3,Resort,Flight,Premium,72240,Winter
PKG-12308,coimbatore,goa,City,9,7,Camping,Train,Standard,28600,Winter
PKG-12309,coimbatore,goa,City,6,5,Resort,Car,Premium,50400,Winter
PKG-12310,coimbatore,goa,City,6,6,Camping,Car,Luxury,41600,Winter
PKG-12311,coimbatore,goa,City,3,5,Hotel,Bus,Luxury,37440,Winter
PKG-12312,coimbatore,goa,City,8,6,Hotel,Train,Standard,38280,Winter
PKG-12313,coimbatore,goa,City,9,8,Hotel,Bus,Premium,46368,Winter
PKG-12314,coimbatore,goa,City,4,4,Hotel,Car,Standard,22800,Winter
PKG-12315,coimbatore,goa,City,8,6,Resort,Car,Premium,60899,Winter
PKG-12316,coimbatore,goa,City,8,6,Hotel,Flight,Luxury,111360,Winter
PKG-12317,coimbatore,goa,Cultural,2,5,Resort,Bus,Standard,21600,Winter
PKG-12318,coimbatore,goa,Cultural,2,5,Hotel,Car,Standard,21600,Winter
PKG-12319,coimbatore,goa,Cultural,10,2,Hotel,Bus,Standard,23040,Winter
PKG-12320,coimbatore,goa,Cultural,6,8,Resort,Car,Standard,45000,Winter
PKG-12321,coimbatore,goa,Cultural,5,8,Hotel,Flight,Premium,76608,Winter
PKG-12322,coimbatore,goa,Cultural,5,3,Resort,Flight,Luxury,88800,Winter
PKG-12323,coimbatore,goa,Cultural,4,8,Hotel,Train,Luxury,71280,Winter
PKG-12324,coimbatore,goa,Cultural,6,2,Resort,Car,Standard,27000,Winter
PKG-12325,coimbatore,goa,Cultural,8,7,Hotel,Train,Luxury,81840,Winter
PKG-12326,coimbatore,goa,Cultural,3,2,Hotel,Bus,Luxury,25920,Winter
PKG-12327,coimbatore,goa,Coastal,6,5,Resort,Train,Standard,39600,Monsoon
PKG-12328,coimbatore,goa,Coastal,5,2,Resort,Car,Luxury,49500,Monsoon
PKG-12329,coimbatore,goa,Coastal,4,6,Hotel,Flight,Luxury,88320,Monsoon
PKG-12330,coimbatore,goa,Coastal,3,4,Hotel,Flight,Premium,47040,Monsoon
PKG-12331,coimbatore,goa,Coastal,7,2,Hotel,Car,Luxury,46800,Monsoon
PKG-12332,coimbatore,goa,Coastal,4,2,Hotel,Bus,Standard,14400,Monsoon
PKG-12333,coimbatore,goa,Coastal,2,4,Resort,Flight,Premium,53760,Monsoon
PKG-12334,coimbatore,goa,Coastal,8,7,Resort,Train,Standard,51150,Monsoon
PKG-12335,coimbatore,goa,Coastal,5,6,Hotel,Train,Standard,32340,Monsoon
PKG-12336,coimbatore,goa,Coastal,10,7,Hotel,Bus,Luxury,65280,Monsoon
PKG-12337,coimbatore,goa,Adventure,9,4,Resort,Train,Standard,43725,Summer
PKG-12338,coimbatore,goa,Adventure,10,6,Hotel,Train,Premium,59135,Summer
PKG-12339,coimbatore,goa,Adventure,5,5,Resort,Flight,Standard,54000,Summer
PKG-12340,coimbatore,goa,Adventure,6,7,Hotel,Train,Standard,36960,Summer
PKG-12341,coimbatore,goa,Adventure,5,2,Resort,Bus,Premium,27720,Summer
PKG-12342,coimbatore,goa,Adventure,9,8,Hotel,Bus,Luxury,66240,Summer
PKG-12343,coimbatore,goa,Adventure,3,5,Resort,Bus,Standard,23400,Summer
PKG-12344,coimbatore,goa,Adventure,8,3,Hotel,Train,Standard,30360,Summer
PKG-12345,coimbatore,goa,Adventure,7,4,Hotel,Bus,Standard,22560,Summer
PKG-12346,coimbatore,goa,Adventure,8,5,Resort,Bus,Premium,45360,Summer
PKG-12347,coimbatore,goa,Historical,6,7,Hotel,Bus,Luxury,53760,Winter
PKG-12348,coimbatore,goa,Historical,9,3,Hotel,Flight,Luxury,94080,Winter
PKG-12349,coimbatore,goa,Historical,9,8,Hotel,Flight,Luxury,132480,Winter
PKG-12350,coimbatore,goa,Historical,5,7,Hotel,Train,Luxury,69960,Winter
PKG-12351,coimbatore,goa,Historical,3,8,Camping,Bus,Luxury,32640,Winter
PKG-12352,coimbatore,goa,Historical,8,5,Resort,Bus,Luxury,64800,Winter
PKG-12353,coimbatore,goa,Historical,9,5,Hotel,Train,Premium,52668,Winter
PKG-12354,coimbatore,goa,Historical,10,5,Resort,Car,Standard,45000,Winter
PKG-12355,coimbatore,goa,Historical,6,2,Hotel,Flight,Premium,48384,Winter
PKG-12356,coimbatore,goa,Historical,4,6,Camping,Flight,Luxury,58880,Winter
PKG-12357,coimbatore,mumbai,City,8,4,Hotel,Bus,Luxury,48000,Winter
PKG-12358,coimbatore,mumbai,City,6,2,Hotel,Train,Premium,33264,Winter
PKG-12359,coimbatore,mumbai,City,5,2,Hotel,Car,Standard,19800,Winter
PKG-12360,coimbatore,mumbai,City,2,4,Hotel,Car,Premium,26880,Winter
PKG-12361,coimbatore,mumbai,City,3,7,Hotel,Car,Premium,39480,Winter
PKG-12362,coimbatore,mumbai,City,3,6,Hotel,Car,Standard,25800,Winter
PKG-12363,coimbatore,mumbai,City,6,3,Resort,Bus,Premium,33600,Winter
PKG-12364,coimbatore,mumbai,City,2,3,Hotel,Flight,Premium,37632,Winter
PKG-12365,coimbatore,mumbai,City,9,6,Camping,Car,Premium,34160,Winter
PKG-12366,coimbatore,mumbai,City,8,3,Hotel,Train,Premium,42504,Winter
PKG-12367,coimbatore,mumbai,Coastal,2,2,Resort,Bus,Premium,20160,Monsoon
PKG-12368,coimbatore,mumbai,Coastal,5,2,Camping,Car,Standard,13200,Monsoon
PKG-12369,coimbatore,mumbai,Coastal,3,7,Resort,Train,Luxury,77550,Monsoon
PKG-12370,coimbatore,mumbai,Coastal,6,4,Resort,Flight,Premium,73920,Monsoon
PKG-12371,coimbatore,mumbai,Coastal,5,2,Resort,Bus,Premium,27720,Monsoon
PKG-12372,coimbatore,mumbai,Coastal,2,7,Hotel,Car,Luxury,52800,Monsoon
PKG-12373,coimbatore,mumbai,Coastal,3,7,Resort,Flight,Premium,78960,Monsoon
PKG-12374,coimbatore,mumbai,Coastal,5,2,Hotel,Flight,Premium,44352,Monsoon
PKG-12375,coimbatore,mumbai,Coastal,8,2,Hotel,Flight,Standard,40320,Monsoon
PKG-12376,coimbatore,mumbai,Coastal,2,3,Hotel,Car,Luxury,33600,Monsoon
PKG-12377,coimbatore,mumbai,Cultural,9,3,Resort,Flight,Standard,58800,Winter
PKG-12378,coimbatore,mumbai,Cultural,5,8,Hotel,Flight,Luxury,109440,Winter
PKG-12379,coimbatore,mumbai,Cultural,2,2,Hotel,Car,Standard,14400,Winter
PKG-12380,coimbatore,mumbai,Cultural,6,6,Hotel,Bus,Premium,34944,Winter
PKG-12381,coimbatore,mumbai,Cultural,4,2,Camping,Bus,Standard,9600,Winter
PKG-12382,coimbatore,mumbai,Cultural,6,2,Hotel,Car,Premium,30239,Winter
PKG-12383,coimbatore,mumbai,Cultural,3,3,Hotel,Flight,Premium,41664,Winter
PKG-12384,coimbatore,mumbai,Cultural,6,8,Hotel,Flight,Premium,80640,Winter
PKG-12385,coimbatore,mumbai,Cultural,2,3,Camping,Train,Standard,12320,Winter
PKG-12386,coimbatore,mumbai,Cultural,6,3,Camping,Train,Luxury,35200,Winter
PKG-12387,coimbatore,mumbai,Historical,2,8,Resort,Train,Premium,55440,Winter
PKG-12388,coimbatore,mumbai,Historical,3,2,Resort,Car,Standard,20250,Winter
PKG-12389,coimbatore,mumbai,Historical,6,4,Hotel,Car,Standard,26400,Winter
PKG-12390,coimbatore,mumbai,Historical,7,7,Camping,Bus,Standard,18880,Winter
PKG-12391,coimbatore,mumbai,Historical,3,6,Hotel,Train,Luxury,56760,Winter
PKG-12392,coimbatore,mumbai,Historical,8,2,Hotel,Bus,Premium,28224,Winter
PKG-12393,coimbatore,mumbai,Historical,8,6,Hotel,Bus,Luxury,55680,Winter
PKG-12394,coimbatore,mumbai,Historical,6,8,Hotel,Flight,Premium,80640,Winter
PKG-12395,coimbatore,mumbai,Historical,8,5,Resort,Car,Premium,56700,Winter
PKG-12396,coimbatore,mumbai,Historical,6,6,Hotel,Train,Premium,48048,Winter
PKG-12397,coimbatore,mumbai,Adventure,4,4,Camping,Flight,Premium,34048,Summer
PKG-12398,coimbatore,mumbai,Adventure,2,8,Hotel,Train,Standard,31680,Summer
PKG-12399,coimbatore,mumbai,Adventure,4,4,Hotel,Flight,Premium,51072,Summer
PKG-12400,coimbatore,mumbai,Adventure,2,5,Hotel,Train,Luxury,47520,Summer
PKG-12401,coimbatore,mumbai,Adventure,10,5,Resort,Car,Luxury,90000,Summer
PKG-12402,coimbatore,mumbai,Adventure,9,4,Resort,Train,Standard,43725,Summer
PKG-12403,coimbatore,mumbai,Adventure,10,3,Hotel,Flight,Premium,69888,Summer
PKG-12404,coimbatore,mumbai,Adventure,3,8,Hotel,Car,Premium,42840,Summer
PKG-12405,coimbatore,mumbai,Adventure,10,6,Hotel,Car,Premium,53760,Summer
PKG-12406,coimbatore,mumbai,Adventure,2,4,Resort,Car,Standard,24000,Summer
PKG-12407,coimbatore,mumbai,Beach,9,7,Camping,Train,Premium,40040,Winter
PKG-12408,coimbatore,mumbai,Beach,9,2,Hotel,Bus,Premium,30239,Winter
PKG-12409,coimbatore,mumbai,Beach,9,7,Resort,Flight,Premium,109200,Winter
PKG-12410,coimbatore,mumbai,Beach,2,4,Hotel,Train,Luxury,42240,Winter
PKG-12411,coimbatore,mumbai,Beach,6,2,Hotel,Train,Premium,33264,Winter
PKG-12412,coimbatore,mumbai,Beach,4,6,Camping,Train,Standard,20240,Winter
PKG-12413,coimbatore,mumbai,Beach,8,5,Hotel,Car,Luxury,64800,Winter
PKG-12414,coimbatore,mumbai,Beach,10,2,Hotel,Train,Standard,31680,Winter
PKG-12415,coimbatore,mumbai,Beach,3,4,Hotel,Car,Standard,21000,Winter
PKG-12416,coimbatore,mumbai,Beach,9,7,Hotel,Flight,Standard,62400,Winter
PKG-12417,coimbatore,bengaluru,City,8,6,Resort,Train,Luxury,95700,Winter
PKG-12418,coimbatore,bengaluru,City,9,2,Resort,Train,Standard,37125,Winter
PKG-12419,coimbatore,bengaluru,City,6,2,Camping,Flight,Luxury,46080,Winter
PKG-12420,coimbatore,bengaluru,City,10,2,Hotel,Train,Standard,31680,Winter
PKG-12421,coimbatore,bengaluru,City,2,5,Hotel,Flight,Luxury,69120,Winter
PKG-12422,coimbatore,bengaluru,City,10,2,Hotel,Flight,Luxury,92160,Winter
PKG-12423,coimbatore,bengaluru,City,2,2,Hotel,Flight,Luxury,46080,Winter
PKG-12424,coimbatore,bengaluru,City,3,4,Camping,Bus,Premium,15679,Winter
PKG-12425,coimbatore,bengaluru,City,7,6,Resort,Flight,Standard,66000,Winter
PKG-12426,coimbatore,bengaluru,City,5,6,Hotel,Flight,Premium,65856,Winter
PKG-12427,coimbatore,bengaluru,Cultural,8,7,Resort,Car,Luxury,93000,Winter
PKG-12428,coimbatore,bengaluru,Cultural,2,4,Resort,Train,Standard,26400,Winter
PKG-12429,coimbatore,bengaluru,Cultural,9,8,Hotel,Car,Premium,57959,Winter
PKG-12430,coimbatore,bengaluru,Cultural,2,2,Resort,Flight,Premium,40320,Winter
PKG-12431,coimbatore,bengaluru,Cultural,2,2,Hotel,Flight,Premium,32255,Winter
PKG-12432,coimbatore,bengaluru,Cultural,3,7,Hotel,Car,Standard,28200,Winter
PKG-12433,coimbatore,bengaluru,Cultural,9,5,Hotel,Train,Standard,37620,Winter
PKG-12434,coimbatore,bengaluru,Cultural,10,4,Hotel,Train,Premium,51744,Winter
PKG-12435,coimbatore,bengaluru,Cultural,9,5,Hotel,Car,Luxury,68400,Winter
PKG-12436,coimbatore,bengaluru,Cultural,8,5,Hotel,Flight,Standard,51840,Winter
PKG-12437,coimbatore,bengaluru,Historical,8,5,Hotel,Flight,Standard,51840,Winter
